,Unnamed: 0,pre,post,cel_jsh,cel_n2u,n930,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,witvliet_7,witvliet_8,conserved,average_size,Z,classification,significance,Z_abs,male_only,herm_only,both_sexes
1450,1354.0,RIF,AIY,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.116,0,non-specific,1.116,1,0,0
1451,1355.0,RIF,SIBV,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,non-specific,0.0,1,0,0
1452,1356.0,RIF,SMB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.707,0,non-specific,0.707,1,0,0
1454,1358.0,BAG,AIZ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,0.972,variable,non-specific,0.972,0,1,0
1455,1359.0,BAG,AVA,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,11.0,6.0,5.333333333333333,1.733,developmentally dynamic (strengthened),non-specific,1.733,0,1,0
1456,1360.0,BAG,AVE,8.0,17.0,0.0,2.0,2.0,0.0,7.0,15.0,13.0,11.0,19.0,9.0,10.444444444444445,2.599,stable,hermaphrodite-specific,2.599,0,1,0
1457,1361.0,BAG,BAG,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.333333333333333,1.302,variable,non-specific,1.302,0,1,0
1458,1362.0,BAG,RIA,37.0,36.0,36.0,4.0,6.0,6.0,7.0,10.0,18.0,26.0,34.0,11.0,20.0,-0.228,stable,non-specific,0.228,0,0,1
1459,1363.0,BAG,RIB,21.0,42.0,19.0,5.0,6.0,5.0,12.0,21.0,22.0,19.0,37.0,11.0,19.0,2.085,stable,hermaphrodite-specific,2.085,0,0,1
1460,1363.0,BAG,RIB,21.0,42.0,19.0,5.0,6.0,5.0,12.0,21.0,22.0,19.0,37.0,11.0,19.0,2.085,variable,hermaphrodite-specific,2.085,0,0,1
1461,1364.0,BAG,RIG,3.0,20.0,14.0,0.0,2.0,2.0,3.0,5.0,5.0,12.0,6.0,10.0,7.2,0.573,stable,non-specific,0.573,0,0,1
1462,1364.0,BAG,RIG,3.0,20.0,14.0,0.0,2.0,2.0,3.0,5.0,5.0,12.0,6.0,10.0,7.2,0.573,variable,non-specific,0.573,0,0,1
1463,1365.0,BAG,AIN,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.707,variable,non-specific,0.707,0,1,0
1464,1366.0,BAG,ADF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
1465,1367.0,BAG,AIB,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.486,developmentally dynamic (strengthened),non-specific,0.486,0,0,1
1466,1367.0,BAG,AIB,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.486,variable,non-specific,0.486,0,0,1
1467,1368.0,BAG,AIY,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.2,0.744,variable,non-specific,0.744,0,0,1
1468,1369.0,BAG,AQR,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.116,0,non-specific,1.116,0,1,0
1469,1370.0,BAG,AUA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.972,0,non-specific,0.972,0,1,0
1470,1371.0,BAG,CEPV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
1471,1372.0,BAG,OLQ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.972,0,non-specific,0.972,0,1,0
1472,1373.0,BAG,RID,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.5,1.116,variable,non-specific,1.116,0,1,0
1473,1374.0,BAG,RIP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
1474,1375.0,BAG,RIV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.972,0,non-specific,0.972,0,1,0
1475,1376.0,BAG,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
1476,1377.0,BAG,URA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
1477,1378.0,BAG,URX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,0.707,variable,non-specific,0.707,0,1,0
1478,1379.0,BAG,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1479,1380.0,BAG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,variable,non-specific,0.0,0,1,0
1480,1381.0,BAG,RMF,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,6.666666666666667,-1.353,post-embryonic brain integration,non-specific,1.353,0,0,1
1481,1382.0,BAG,AFD,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,-0.707,variable,non-specific,0.707,0,0,1
1482,1383.0,BAG,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1483,1384.0,BAG,AWC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,non-specific,0.0,0,1,0
1484,1385.0,BAG,ASE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.707,0,non-specific,0.707,1,0,0
1486,1387.0,DVA,ADA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1487,1388.0,DVA,AIZ,1.0,8.0,6.0,3.0,4.0,4.0,3.0,5.0,6.0,7.0,4.0,11.0,4.636363636363637,0.338,stable,non-specific,0.338,0,0,1
1488,1389.0,DVA,AQR,5.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,7.0,4.285714285714286,0.177,post-embryonic brain integration,non-specific,0.177,0,0,1
1489,1390.0,DVA,AVA,5.0,9.0,4.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,3.0,10.0,3.2,0.954,stable,non-specific,0.954,0,0,1
1490,1391.0,DVA,AVB,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,0.92,variable,non-specific,0.92,0,1,0
1491,1392.0,DVA,AVD,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.6,0.414,variable,non-specific,0.414,0,0,1
1492,1393.0,DVA,AVE,35.0,36.0,69.0,3.0,6.0,5.0,8.0,10.0,11.0,23.0,14.0,11.0,20.0,-1.947,stable,non-specific,1.947,0,0,1
1493,1394.0,DVA,FLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1494,1395.0,DVA,PVC,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.944,variable,non-specific,0.944,0,1,0
1495,1396.0,DVA,PVP,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,1.6,1.036,variable,non-specific,1.036,0,1,0
1496,1397.0,DVA,RIH,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.5,0.0,variable,non-specific,0.0,0,1,0
1497,1398.0,DVA,RIM,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.4,0.183,variable,non-specific,0.183,0,0,1
1498,1399.0,DVA,RIR,18.0,4.0,45.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,11.0,8.090909090909092,-4.029,stable,male-specific,4.029,0,0,1
1499,1400.0,DVA,SDQ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.6666666666666667,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1500,1401.0,DVA,SIA,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,variable,non-specific,0.0,0,1,0
1501,1402.0,DVA,SIBV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.3333333333333333,0.0,variable,non-specific,0.0,0,1,0
1502,1403.0,DVA,AUA,7.0,12.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,8.0,5.0,9.0,4.555555555555555,1.813,variable,non-specific,1.813,0,0,1
1503,1404.0,DVA,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,variable,non-specific,0.0,0,1,0
1504,1405.0,DVA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
1505,1406.0,DVA,URX,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.687,variable,non-specific,0.687,0,1,0
1506,1407.0,DVA,URY,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,5.0,2.0,1.036,variable,non-specific,1.036,0,1,0
1507,1408.0,DVA,AIB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1508,1409.0,DVA,RIG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1509,1410.0,DVA,RIC,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
1510,1411.0,DVA,RIA,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.8,0.347,developmentally dynamic (strengthened),non-specific,0.347,0,0,1
1511,1412.0,DVA,SAA,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0,non-specific,0.0,0,1,0
1513,1414.0,DVA,SMB,0.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,11.75,1.69,developmentally dynamic (strengthened),non-specific,1.69,0,0,1
1514,1415.0,DVA,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.687,0,non-specific,0.687,0,1,0
1516,1417.0,DVA,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1517,1418.0,DVA,ADE,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,-0.687,variable,non-specific,0.687,0,0,1
1518,1419.0,DVA,RIB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,variable,non-specific,0.0,0,1,0
1519,1420.0,DVA,AVK,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,non-specific,0.0,0,1,0
1520,1421.0,DVA,PVR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.92,0,non-specific,0.92,0,1,0
1521,1422.0,DVA,RID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
1522,1423.0,DVA,RME,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
1523,1424.0,DVA,AVH,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-0.92,0,non-specific,0.92,1,0,0
1524,1425.0,DVA,DVA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.92,0,non-specific,0.92,1,0,0
1525,1426.0,RIB,AIB,2.0,11.0,0.0,1.0,1.0,3.0,2.0,6.0,4.0,11.0,10.0,10.0,5.1,1.84,variable,non-specific,1.84,0,1,0
1526,1426.0,RIB,AIB,2.0,11.0,0.0,1.0,1.0,3.0,2.0,6.0,4.0,11.0,10.0,10.0,5.1,1.84,stable,non-specific,1.84,0,1,0
1527,1427.0,RIB,AUA,5.0,11.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,9.0,3.4444444444444446,1.065,variable,non-specific,1.065,0,0,1
1528,1428.0,RIB,AVA,10.0,11.0,0.0,3.0,5.0,2.0,2.0,1.0,2.0,5.0,6.0,10.0,4.7,1.84,stable,non-specific,1.84,0,1,0
1529,1428.0,RIB,AVA,10.0,11.0,0.0,3.0,5.0,2.0,2.0,1.0,2.0,5.0,6.0,10.0,4.7,1.84,variable,non-specific,1.84,0,1,0
1530,1429.0,RIB,AVD,2.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,9.0,2.0,1.302,stable,non-specific,1.302,0,1,0
1531,1429.0,RIB,AVD,2.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,9.0,2.0,1.302,variable,non-specific,1.302,0,1,0
1532,1430.0,RIB,AVE,20.0,33.0,10.0,2.0,9.0,7.0,12.0,17.0,12.0,25.0,29.0,11.0,16.0,1.978,stable,non-specific,1.978,0,0,1
1533,1431.0,RIB,BAG,23.0,11.0,9.0,3.0,3.0,5.0,5.0,6.0,11.0,14.0,16.0,11.0,9.636363636363637,0.122,variable,non-specific,0.122,0,0,1
1534,1431.0,RIB,BAG,23.0,11.0,9.0,3.0,3.0,5.0,5.0,6.0,11.0,14.0,16.0,11.0,9.636363636363637,0.122,stable,non-specific,0.122,0,0,1
1535,1432.0,RIB,DVA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,1.2,0.0,variable,non-specific,0.0,0,1,0
1536,1433.0,RIB,RIA,11.0,14.0,79.0,3.0,1.0,4.0,5.0,5.0,4.0,4.0,8.0,11.0,12.545454545454543,-3.563,stable,male-specific,3.563,0,0,1
1537,1434.0,RIB,RIG,0.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,3.1666666666666665,-0.179,variable,non-specific,0.179,0,0,1
1538,1435.0,RIB,RIM,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.6666666666666667,-0.486,variable,non-specific,0.486,0,0,1
1539,1436.0,RIB,RIS,2.0,6.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,11.0,2.8181818181818183,0.188,stable,non-specific,0.188,0,0,1
1540,1437.0,RIB,SMD,10.0,12.0,4.0,0.0,2.0,1.0,6.0,7.0,3.0,6.0,7.0,10.0,5.8,1.275,variable,non-specific,1.275,0,0,1
1541,1437.0,RIB,SMD,10.0,12.0,4.0,0.0,2.0,1.0,6.0,7.0,3.0,6.0,7.0,10.0,5.8,1.275,stable,non-specific,1.275,0,0,1
1542,1438.0,RIB,AIZ,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,1.6,0.972,variable,non-specific,0.972,0,1,0
1543,1439.0,RIB,RMD,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,4.0,-1.971,variable,non-specific,1.971,0,0,1
1544,1440.0,RIB,URY,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,5.0,6.0,3.1666666666666665,1.353,variable,non-specific,1.353,0,1,0
1545,1441.0,RIB,OLL,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,1.2,0.707,variable,non-specific,0.707,0,1,0
1546,1442.0,RIB,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1547,1443.0,RIB,RID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1548,1444.0,RIB,CEPD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
1549,1445.0,RIB,AVB,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.116,variable,non-specific,1.116,0,1,0
1551,1447.0,RIB,AIN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,non-specific,0.0,0,0,1
1552,1448.0,RIB,CEPV,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,variable,non-specific,0.0,0,1,0
1553,1449.0,RIB,DVC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
1554,1450.0,RIB,RIH,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.5,0.972,variable,non-specific,0.972,0,1,0
1555,1451.0,RIB,RMDV,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,0,non-specific,0.0,0,0,1
1556,1452.0,RIB,RME,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
1557,1453.0,RIB,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1558,1454.0,RIB,RIB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
1559,1455.0,RIB,IL1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,-1.116,0,non-specific,1.116,1,0,0
1560,1456.0,RIB,IL2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-0.972,0,non-specific,0.972,1,0,0
1561,1457.0,RIB,RMDD,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0,non-specific,0.0,1,0,0
1563,1459.0,RMF,AVK,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,30.0,5.0,25.4,4.312,post-embryonic brain integration,hermaphrodite-specific,4.312,0,1,0
1564,1460.0,RMF,DVC,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.6666666666666667,1.116,post-embryonic brain integration,non-specific,1.116,0,1,0
1565,1461.0,RMF,PVT,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.75,1.116,post-embryonic brain integration,non-specific,1.116,0,1,0
1566,1462.0,RMF,RMD,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,24.0,5.0,19.2,3.118,post-embryonic brain integration,hermaphrodite-specific,3.118,0,1,0
1567,1463.0,RMF,BAG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.707,post-embryonic brain integration,non-specific,0.707,0,1,0
1568,1464.0,RMF,RIB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.707,post-embryonic brain integration,non-specific,0.707,0,1,0
1569,1465.0,RMF,RIH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
1570,1466.0,RMF,RIM,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.6666666666666667,0.972,post-embryonic brain integration,non-specific,0.972,0,1,0
1571,1467.0,RMF,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.707,post-embryonic brain integration,non-specific,0.707,0,1,0
1572,1468.0,RMF,RMH,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,4.0,7.0,0.972,post-embryonic brain integration,non-specific,0.972,0,1,0
1573,1469.0,RMF,SAA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.707,post-embryonic brain integration,non-specific,0.707,0,1,0
1574,1470.0,RMF,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
1575,1471.0,RMF,AIB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.333333333333333,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1577,1473.0,RMF,CEPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.5,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1578,1474.0,RMF,IL1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.6666666666666667,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1579,1475.0,RMF,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1580,1476.0,RMF,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1581,1477.0,RMF,RMG,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1582,1478.0,RMF,AVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1583,1479.0,RMF,AWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1584,1480.0,RMF,CEPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1586,1482.0,RMF,RIG,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.5,-1.302,post-embryonic brain integration,non-specific,1.302,0,0,1
1587,1483.0,RMF,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1588,1484.0,RMF,RMDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1589,1485.0,RMF,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
1591,1487.0,RMF,SIBV,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0,non-specific,0.0,1,0,0
1592,1488.0,RMF,URY,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,1,0,0
1593,1489.0,SIA,ADE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,non-specific,0.5,0,1,0
1594,1490.0,SIA,ALM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,non-specific,0.5,0,1,0
1595,1491.0,SIA,ALN,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.375,0,non-specific,1.375,0,1,0
1596,1492.0,SIA,AVA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,non-specific,0.5,0,1,0
1597,1493.0,SIA,AVF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,non-specific,0.5,0,1,0
1598,1494.0,SIA,CEPD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
1599,1495.0,SIA,IL1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,non-specific,0.5,0,1,0
1600,1496.0,SIA,IL2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,non-specific,0.5,0,1,0
1601,1497.0,SIA,RMD,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.529,0,non-specific,1.529,0,1,0
1602,1498.0,SIA,SMB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3,0,non-specific,1.3,0,1,0
1603,1499.0,SIA,AVK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5,0,non-specific,0.5,1,0,0
1604,1500.0,SIA,RIV,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5,0,non-specific,0.5,1,0,0
1605,1501.0,SMD,ALN,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.333333333333333,1.996,post-embryonic brain integration,non-specific,1.996,0,1,0
1609,1503.0,SMD,CEPV,6.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,9.0,2.555555555555556,0.0,variable,non-specific,0.0,0,0,1
1610,1504.0,SMD,RIA,115.0,121.0,187.0,19.0,22.0,21.0,35.0,32.0,46.0,55.0,59.0,11.0,64.72727272727273,-3.64,stable,male-specific,3.64,0,0,1
